To Date,AQI,Battery (%),CO₂ (ppm),CO (mg/m³),NO₂ (µg/m³ ),O₃ (µg/m³ ),H₂S (µg/m³ ),NO (µg/m³ ),SO₂ (µg/m³),R. Humidity (%),Leq (dB),Light (Lux),Lmax (dB),Lmin (dB),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s),Station,PM₁ (µg/m³ ),Month,Month Index,Day,Day Index,Hour,Year,Date,Wind Speed (km/h),Wind Direction (compass)
2020-03-05 16:59:00,15,0,454.92,1.56,4.69,16.43,18.37,0,8.02,18.16,63.26,723.77,78.94,46.01,0,0,20.92,0.07,106.25,1.65,Secondary Runway 02,0,March,3,Thursday,3,16,2020,2020-03-05,5.94,ESE
2020-03-05 16:59:00,29,0,0,1.56,9.86,20.08,10.45,6.59,14.02,17.14,74.52,1714.24,88.56,62.76,6.94,30.02,21.56,0.11,106.25,1.65,Air Cargo,1.24,March,3,Thursday,3,16,2020,2020-03-05,5.94,ESE
2020-03-05 16:59:00,28,0,511.55,1.6,14.51,9.68,30.34,72.29,52.35,14.28,62.3,4917.49,68.83,59.46,0,0,25.85,0.98,117.14,1.67,Fire Station,0,March,3,Thursday,3,16,2020,2020-03-05,6.012,ESE
2020-03-05 16:59:00,16,0,497.5,1.63,12.53,19.77,26.83,19.45,19.36,15.48,59.73,3862.11,70.44,53.34,1.31,7.01,24.18,0.51,102.86,1.74,ATC Tower,0.21,March,3,Thursday,3,16,2020,2020-03-05,6.264,ESE
2020-03-05 16:59:00,21,0,426.41,1.54,13.76,25.54,30.25,70.22,26.38,16.22,57.15,5920.4,69.34,45.63,5.08,5.08,26.78,1.14,110,1.51,Privet Aviation,5.02,March,3,Thursday,3,16,2020,2020-03-05,5.436,ESE
2020-03-06 00:59:00,19,0,0,1.92,18.18,9.27,9.46,30.36,19.81,27.41,74.49,509.02,89.21,62.19,4.07,17.51,15.22,0.08,151.63,2.34,Air Cargo,0.77,March,3,Friday,4,0,2020,2020-03-06,8.424,SSE
2020-03-06 00:59:00,19,0,0,1.94,10.37,14.35,16.96,5.89,7.78,28.59,63.25,791.98,78.4,47.61,0.65,2.52,14.26,0.16,151.86,2.53,Secondary Runway 01,0.12,March,3,Friday,4,0,2020,2020-03-06,9.108,SSE
2020-03-06 00:59:00,18,0,433.43,1.83,12.33,3.77,12.6,0,16.69,28.36,70.12,327.1,87.49,55.78,0,0,14.68,0.04,150.71,1.79,Primary Runway,0,March,3,Friday,4,0,2020,2020-03-06,6.444,SSE
2020-03-06 00:59:00,19,0,480.43,1.95,6.81,7.36,17.27,5.62,12.5,28.73,53.33,697.9,67.77,43.97,0,0,13.19,0.15,146.88,1.69,Secondary Runway 02,0,March,3,Friday,4,0,2020,2020-03-06,6.084,SSE
2020-03-06 00:59:00,22,0,439.53,1.85,14.26,13.13,12.22,0.01,16.35,29.9,60.22,380.08,73.46,51.68,5.17,5.17,15.63,0.03,152.57,2.14,Privet Aviation,5.11,March,3,Friday,4,0,2020,2020-03-06,7.704,SSE
2020-03-06 00:59:00,19,0,533.36,1.97,11.84,4.55,17.28,0,27.35,24.22,62.97,299.81,72.93,58.75,0,0,17,0.03,151,2,Fire Station,0,March,3,Friday,4,0,2020,2020-03-06,7.2,SSE
2020-03-06 00:59:00,19,0,514.62,1.95,11.78,12.01,20.25,3.61,8.88,27.42,59.7,19.52,70.65,51.22,0.85,4.39,15.39,0,147.86,1.79,ATC Tower,0.15,March,3,Friday,4,0,2020,2020-03-06,6.444,SSE
2020-03-06 00:59:00,19,0,452.02,1.93,13.47,10.17,13.77,0,15.64,29.94,55.24,490.76,65.2,48.99,0,0,14.02,0.08,149.75,2,Royal Terminal,0,March,3,Friday,4,0,2020,2020-03-06,7.2,SSE
2020-03-06 08:59:00,15,0,0,1.55,6.76,24.52,2.26,34.69,21.25,13.23,62.47,27927.66,79,44.66,0.64,2.04,27.96,3.17,171.25,3.03,Secondary Runway 01,0.13,March,3,Friday,4,8,2020,2020-03-06,10.908,S
2020-03-06 08:59:00,15,0,431.35,1.56,17.07,5.77,6.05,8.61,26.8,13.95,69.43,31851.73,88.05,51.78,0,0,27.54,3.95,168.57,3.01,Primary Runway,0,March,3,Friday,4,8,2020,2020-03-06,10.836,SSE
2020-03-06 08:59:00,15,0,513.6,1.58,9.9,12.56,12.85,26.53,27.77,13.28,63.39,34145.84,73.99,58.96,0,0,28.56,3.69,168.57,3.01,Fire Station,0,March,3,Friday,4,8,2020,2020-03-06,10.836,SSE
2020-03-06 08:59:00,15,0,491.81,1.58,11.54,18.41,8.32,48.13,17.45,14.46,63.26,49286.91,77.89,51.42,1.19,5.49,26.96,5.12,171.25,3.03,ATC Tower,0.22,March,3,Friday,4,8,2020,2020-03-06,10.908,S
2020-03-06 08:59:00,15,0,458.53,1.53,1.07,16.43,10.38,24.52,1.1,13.21,50.17,20440.07,64.44,41.71,0,0,26.5,2.49,171.25,3.03,Secondary Runway 02,0,March,3,Friday,4,8,2020,2020-03-06,10.908,S
2020-03-06 08:59:00,15,0,436.42,1.57,6.51,19.24,9.99,4.97,6.39,14.59,54.94,47896.22,65.77,43.92,0,0,27.23,4.82,171.25,3.03,Royal Terminal,0,March,3,Friday,4,8,2020,2020-03-06,10.908,S
2020-03-06 08:59:00,29,0,0,1.61,5.57,17.18,3.47,6.21,26.23,11.89,70.3,47377.11,85.52,56.88,6.9,28.01,27.75,4.04,167.14,2.94,Air Cargo,1.46,March,3,Friday,4,8,2020,2020-03-06,10.584,SSE
2020-03-06 08:59:00,21,0,430.06,1.57,12.18,20.46,2.91,16.38,2.88,15.51,61.19,34279.12,72.05,54.16,5.05,5.05,27.99,3.08,171.25,3.03,Privet Aviation,4.99,March,3,Friday,4,8,2020,2020-03-06,10.908,S
2020-03-06 16:59:00,17,0,426.57,1.73,14.08,14.55,22.66,0,20.02,14.71,60.33,2145.82,69.33,51.77,0,0,24.39,0.37,138,2.28,Royal Terminal,0,March,3,Friday,4,16,2020,2020-03-06,8.208,SE
2020-03-06 16:59:00,16,0,450.44,1.6,3.54,15.27,20.57,11.3,12.21,14.59,54.01,870.8,67.65,43.69,0,0,23.21,0.1,138.75,2.4,Secondary Runway 02,0,March,3,Friday,4,16,2020,2020-03-06,8.64,SE
2020-03-06 16:59:00,30,0,514.59,1.68,14.64,9.29,30.09,33.28,56.62,10.82,63.22,5240.54,72.56,59.14,0,0,28.35,0.97,138.75,2.4,Fire Station,0,March,3,Friday,4,16,2020,2020-03-06,8.64,SE
2020-03-06 16:59:00,17,0,501.85,1.72,14.96,15.16,27.17,25.23,25.28,13.24,60.35,3461.3,72.02,53.22,2.8,12.16,25.7,0.45,140,2.37,ATC Tower,0.49,March,3,Friday,4,16,2020,2020-03-06,8.532,SE
2020-03-06 16:59:00,20,0,429.66,1.6,15.86,21.61,28.28,2.9,25.26,13.28,58.81,5054.11,68.64,51.69,4.86,4.86,28,0.89,138.75,2.4,Privet Aviation,4.8,March,3,Friday,4,16,2020,2020-03-06,8.64,SE
2020-03-06 16:59:00,29,0,428.23,1.57,20.94,5.32,27.96,0.02,54.13,12.55,69.27,6308.31,87.52,51.84,0,0,26.88,1.38,135.71,2.37,Primary Runway,0,March,3,Friday,4,16,2020,2020-03-06,8.532,SE
2020-03-06 16:59:00,54,0,0,1.67,12.46,14.9,14.2,0.45,18.76,12.45,73.24,2062.55,87.5,60.36,13.46,44.8,24.89,0.15,137.5,2.26,Air Cargo,2.7,March,3,Friday,4,16,2020,2020-03-06,8.136,SE
2020-03-06 16:59:00,16,0,0,1.62,5.23,23.81,13.42,18.02,17.84,13.4,67.54,1262.04,82.34,49.79,2.99,8.72,25.35,0.13,137.5,2.26,Secondary Runway 01,0.6,March,3,Friday,4,16,2020,2020-03-06,8.136,SE
2020-03-07 00:59:00,17,0,525.51,1.74,12.23,3.44,17.91,0,23.87,18.07,63.53,231.91,74.12,58.83,0,0,19.86,0.02,169.5,3.05,Fire Station,0,March,3,Saturday,5,0,2020,2020-03-07,10.98,S
2020-03-07 00:59:00,17,0,505.48,1.75,7.87,12.9,18.76,2.79,6.55,20.81,60.81,546.75,73.12,52.34,1.65,7.32,18.52,0.09,181.57,4.04,ATC Tower,0.29,March,3,Saturday,5,0,2020,2020-03-07,14.544,S
2020-03-07 00:59:00,16,0,463.08,1.69,5.49,9.34,16.02,1.24,8.1,22.11,49.46,661.3,64.39,42.71,0,0,16.44,0.15,187.29,4.04,Secondary Runway 02,0,March,3,Saturday,5,0,2020,2020-03-07,14.544,S
2020-03-07 00:59:00,33,0,0,1.72,12.42,11.09,9.24,3.2,19.31,18.91,75.48,37.92,88.84,64.8,8,28.93,19.05,0,172.29,3.27,Air Cargo,1.57,March,3,Saturday,5,0,2020,2020-03-07,11.772,S
2020-03-07 00:59:00,16,0,0,1.69,8.26,16.71,15.75,1.66,4.87,20.44,61.56,727.37,77,47.24,1.82,5.29,18.74,0.15,189.63,4.67,Secondary Runway 01,0.36,March,3,Saturday,5,0,2020,2020-03-07,16.812,S
2020-03-07 00:59:00,16,0,421.4,1.68,10.18,4.63,11.22,3.57,12.55,20.6,68.94,293.34,85.5,55.29,0,0,18.36,0.03,181.38,3.8,Primary Runway,0,March,3,Saturday,5,0,2020,2020-03-07,13.68,S
2020-03-07 00:59:00,17,0,439.19,1.71,11.86,11.5,11.75,1.17,9.75,22.27,55.25,576.97,64.82,47.18,0,0,17.71,0.11,183,3.82,Royal Terminal,0,March,3,Saturday,5,0,2020,2020-03-07,13.752,S
2020-03-07 00:59:00,20,0,432.13,1.68,12.7,13.07,12.78,1.83,15.88,22.13,59.75,274.77,73.05,50.36,4.84,4.84,19.02,0.02,181.38,3.8,Privet Aviation,4.79,March,3,Saturday,5,0,2020,2020-03-07,13.68,S
2020-03-07 08:59:00,42,0,0,1.47,2.62,26.93,6.04,40.55,25.39,12.47,61.19,31510.74,76.39,44.08,10.17,29.44,28.21,3.77,292.14,5.98,Secondary Runway 01,1.52,March,3,Saturday,5,8,2020,2020-03-07,21.528,WNW
2020-03-07 08:59:00,14,0,446.24,1.42,0.26,17.87,17.42,17.07,10.3,12.25,58.56,23016.6,73.31,41.64,0,0,27.99,2.65,302.86,5.59,Secondary Runway 02,0,March,3,Saturday,5,8,2020,2020-03-07,20.124,WNW
2020-03-07 08:59:00,20,0,421.49,1.47,11.67,23.64,6.31,1.85,6,13.05,65.55,35167.39,76.89,54.48,4.83,4.83,29.36,3.24,316.43,6.58,Privet Aviation,4.77,March,3,Saturday,5,8,2020,2020-03-07,23.688,NW
2020-03-07 08:59:00,164,0,0,1.52,3.86,17,8.56,8.5,41.21,10.4,72.4,43466.64,88.45,56.41,80.63,277.76,29.24,3.91,292.14,5.98,Air Cargo,12.7,March,3,Saturday,5,8,2020,2020-03-07,21.528,WNW
2020-03-07 08:59:00,15,0,430.23,1.5,5.29,19.55,18.18,2.39,14.83,12.21,57.39,46154.99,71.31,44.22,0,0,29.16,4.77,296.88,5.82,Royal Terminal,0,March,3,Saturday,5,8,2020,2020-03-07,20.952,WNW
2020-03-07 08:59:00,15,0,512.69,1.53,11.72,12.58,15.83,0,27.25,11.01,65.33,27321.99,76.11,59.9,0,0,28.64,3.02,294.29,6.32,Fire Station,0,March,3,Saturday,5,8,2020,2020-03-07,22.752,WNW
2020-03-07 08:59:00,15,0,414.29,1.51,14.36,3.81,13.99,0.92,12.73,12.1,71.42,39303.18,89.8,51.44,0,0,28.7,3.75,299.17,6.23,Primary Runway,0,March,3,Saturday,5,8,2020,2020-03-07,22.428,WNW
2020-03-07 08:59:00,69,0,491.14,1.52,10.65,19.06,12.42,77.12,24.05,11.77,61.93,46861.27,74.5,51.46,20.75,83.46,28.99,4.91,296.88,5.88,ATC Tower,2.71,March,3,Saturday,5,8,2020,2020-03-07,21.168,WNW
2020-03-07 16:59:00,84,0,500.57,1.6,9.07,19.16,26.07,18.69,23.29,15.75,58.43,2959.43,69.18,52.08,28.02,102.06,24.15,0.34,167.14,3.81,ATC Tower,3.82,March,3,Saturday,5,16,2020,2020-03-07,13.716,SSE
2020-03-07 16:59:00,15,0,421.95,1.54,9.88,16.9,23.35,0,22.48,16.7,53.62,2903.48,62.84,47.39,0,0,24,0.35,148.75,3.85,Royal Terminal,0,March,3,Saturday,5,16,2020,2020-03-07,13.86,SSE
2020-03-07 16:59:00,21,0,502.72,1.51,12.66,8.64,25.54,0,39.85,13.7,61.74,3284.09,68.51,59.01,0,0,25.5,0.5,167.14,4.04,Fire Station,0,March,3,Saturday,5,16,2020,2020-03-07,14.544,SSE
2020-03-07 16:59:00,70,0,0,1.5,2.24,24.83,12.91,8.37,15.07,15.54,65.72,1862.1,79.31,47.89,20.98,57.23,24.41,0.24,165.71,3.74,Secondary Runway 01,3,March,3,Saturday,5,16,2020,2020-03-07,13.464,SSE
2020-03-07 16:59:00,15,0,445.47,1.5,1.51,15.57,18.97,0,13.44,17.08,65.02,1191.18,80.68,45.95,0,0,22.21,0.17,150,3.99,Secondary Runway 02,0,March,3,Saturday,5,16,2020,2020-03-07,14.364,SSE
2020-03-07 16:59:00,19,0,423.14,1.49,13.34,24.56,21.84,0,22.24,16.87,59.42,2657.11,72.07,44.8,4.51,4.51,24.86,0.35,118.57,3.21,Privet Aviation,4.46,March,3,Saturday,5,16,2020,2020-03-07,11.556,ESE
2020-03-07 16:59:00,178,0,0,1.5,3.91,22.01,13.44,0.49,20.49,15.16,71.79,3102.14,88.56,52.67,108.57,304.17,23.57,0.28,167.14,4.34,Air Cargo,17.76,March,3,Saturday,5,16,2020,2020-03-07,15.624,SSE
2020-03-07 16:59:00,15,0,410.4,1.5,12.48,6.99,19.58,0,25.89,16.11,70.85,2882.75,89.52,48.34,0,0,23.87,0.49,133.33,3.5,Primary Runway,0,March,3,Saturday,5,16,2020,2020-03-07,12.6,SE
2020-03-08 00:59:00,18,0,0,1.54,6.68,21.63,16,0,6.89,27.69,61.33,694.37,76.01,48.97,4.43,11.19,15.79,0.12,275.71,2.36,Secondary Runway 01,0.86,March,3,Sunday,6,0,2020,2020-03-08,8.496,W
2020-03-08 00:59:00,21,0,423.67,1.54,9.26,22.48,11.81,0.06,17.29,28.81,56.21,478.86,69.71,44.64,4.98,4.98,16.53,0.04,280.71,2.42,Privet Aviation,4.92,March,3,Sunday,6,0,2020,2020-03-08,8.712,W
2020-03-08 00:59:00,84,0,0,1.55,9.24,18.12,8.52,1.06,16.95,26.54,76.1,550.79,90.16,63.82,27.61,81.94,15.91,0.07,290.63,2.37,Air Cargo,5.5,March,3,Sunday,6,0,2020,2020-03-08,8.532,WNW
2020-03-08 00:59:00,15,0,457.53,1.54,4.12,15.59,16.32,0,9.83,27.75,62.59,483.96,78.14,46.76,0,0,14.79,0.09,286.43,2.33,Secondary Runway 02,0,March,3,Sunday,6,0,2020,2020-03-08,8.388,WNW
2020-03-08 00:59:00,15,0,429.9,1.56,9.24,16.31,13.03,0,14.44,28.81,55.74,471.11,67.8,46.1,0,0,15.75,0.06,285,2.26,Royal Terminal,0,March,3,Sunday,6,0,2020,2020-03-08,8.136,WNW
2020-03-08 00:59:00,15,0,514.31,1.55,7.83,11.01,16.71,0,25.81,25.78,61.55,350.07,67.73,58.89,0,0,16.92,0.04,281.43,2.2,Fire Station,0,March,3,Sunday,6,0,2020,2020-03-08,7.92,WNW
2020-03-08 00:59:00,28,0,498.62,1.61,7.04,18.51,19.86,0,10.58,27.44,59.52,567.94,68.2,53.49,6.83,23.84,16.22,0.08,280.71,2.42,ATC Tower,1.27,March,3,Sunday,6,0,2020,2020-03-08,8.712,W
2020-03-08 00:59:00,15,0,411.19,1.53,10.14,8.76,10.89,0,15.17,27.25,68.57,225.16,86.21,52.03,0,0,16.02,0.03,285.63,2.5,Primary Runway,0,March,3,Sunday,6,0,2020,2020-03-08,9,WNW
2020-03-08 08:59:00,15,0,429.36,1.5,10.16,22.67,3.29,0.36,0.39,20.32,56.68,47034.06,71.95,43.92,0,0,25.5,4.58,318.75,4.98,Royal Terminal,0,March,3,Sunday,6,8,2020,2020-03-08,17.928,NW
2020-03-08 08:59:00,15,0,410.28,1.5,13.83,14.84,6.04,0.15,5.69,22.49,72.92,35245.74,90.19,51.73,0,0,23.45,4.07,316.25,4.98,Primary Runway,0,March,3,Sunday,6,8,2020,2020-03-08,17.928,NW
2020-03-08 08:59:00,69,0,0,1.52,6.42,24.56,0.57,0.43,6.84,18.48,74.61,51777.43,89.96,56.26,20.63,72.63,25.71,3.98,320,5.39,Air Cargo,4.13,March,3,Sunday,6,8,2020,2020-03-08,19.404,NW
2020-03-08 08:59:00,15,0,448.26,1.5,4.86,22.26,11.18,0.12,0.03,21.71,60.14,15650,74.73,42.21,0,0,23,1.81,318.33,5.33,Secondary Runway 02,0,March,3,Sunday,6,8,2020,2020-03-08,19.188,NW
2020-03-08 08:59:00,15,0,507.47,1.5,14.88,17.43,12.82,0,14.31,18.72,66.67,40076.71,76.91,60.03,0,0,26.06,4.15,314.29,5.46,Fire Station,0,March,3,Sunday,6,8,2020,2020-03-08,19.656,NW
2020-03-08 08:59:00,15,0,0,1.51,4.78,31.08,5.45,10.43,1,21.44,63.99,24910.76,77.86,44.48,1.65,4.71,23.77,2.72,316.25,4.98,Secondary Runway 01,0.34,March,3,Sunday,6,8,2020,2020-03-08,17.928,NW
2020-03-08 08:59:00,18,0,419.26,1.52,16.6,30.92,4.56,3.08,3.93,24.45,66.82,33600.74,76.24,54.75,4.26,4.26,23.59,2.94,321.43,5.01,Privet Aviation,4.21,March,3,Sunday,6,8,2020,2020-03-08,18.036,NW
2020-03-08 08:59:00,15,0,487.98,1.56,2.88,28.27,5.21,38.63,1.07,21.22,60.69,48568.09,73.12,53.06,2.85,12.2,23.93,4.77,316.25,4.98,ATC Tower,0.51,March,3,Sunday,6,8,2020,2020-03-08,17.928,NW
2020-03-08 16:59:00,15,0,497.46,1.53,14.72,13.98,22.2,0,28.11,21.5,63.81,1951.39,72.57,59.45,0,0,22.26,0.39,330.33,5.94,Fire Station,0,March,3,Sunday,6,16,2020,2020-03-08,21.384,NNW
2020-03-08 16:59:00,19,0,495.88,1.61,11.5,24.38,22.37,2.26,11.61,23.16,59.87,3082.26,71.75,53.03,4.48,19.21,21.47,0.4,335,6.18,ATC Tower,0.85,March,3,Sunday,6,16,2020,2020-03-08,22.248,NNW
2020-03-08 16:59:00,15,0,409.71,1.5,16.3,12.35,16.48,0.16,15.8,22.51,72.06,6354.37,90.45,52.25,0,0,22.33,1.42,331.71,6.19,Primary Runway,0,March,3,Sunday,6,16,2020,2020-03-08,22.284,NNW
2020-03-08 16:59:00,15,0,419.93,1.54,12.93,21.85,16.71,0,11.87,25.43,53.06,1381.03,64.31,44.79,0,0,20.2,0.24,338.57,6.1,Royal Terminal,0,March,3,Sunday,6,16,2020,2020-03-08,21.96,NNW
2020-03-08 16:59:00,15,0,0,1.51,7.11,28.74,12.34,2.74,2.38,23.78,66.13,1200.68,78.41,47.67,2.77,7.08,21.34,0.12,334,6.06,Secondary Runway 01,0.56,March,3,Sunday,6,16,2020,2020-03-08,21.816,NNW
2020-03-08 16:59:00,79,0,0,1.54,10.63,23.42,9.67,1.34,10.74,23.96,75.68,1787.59,89.4,64.78,25.66,80.3,20.34,0.13,335,6.18,Air Cargo,5.31,March,3,Sunday,6,16,2020,2020-03-08,22.248,NNW
2020-03-08 16:59:00,15,0,449.54,1.51,5.36,21.69,15.18,0,5.24,25.01,65.78,793.29,79.59,45.94,0,0,19.14,0.09,336.25,6.11,Secondary Runway 02,0,March,3,Sunday,6,16,2020,2020-03-08,21.996,NNW
2020-03-08 16:59:00,18,0,419.6,1.51,15.83,33.3,15.33,0.59,11.63,24.31,64.3,4942.91,76.21,51.24,4.31,4.31,22.5,0.93,332.75,6.12,Privet Aviation,4.25,March,3,Sunday,6,16,2020,2020-03-08,22.032,NNW
2020-03-09 00:59:00,24,0,428.11,1.56,14.32,29.86,12.31,0,11.92,45.11,59.03,313.15,71.17,49.85,5.71,5.71,13.93,0.02,302.5,3.04,Privet Aviation,5.64,March,3,Monday,0,0,2020,2020-03-09,10.944,WNW
2020-03-09 00:59:00,22,0,497.52,1.65,11.93,21.01,21.16,0,10.09,41.45,57.65,24.4,67.08,50.53,5.19,17.74,13.91,0,302.86,3.03,ATC Tower,1.04,March,3,Monday,0,0,2020,2020-03-09,10.908,WNW
2020-03-09 00:59:00,15,0,0,1.56,11.72,24.78,16.64,0,3.72,42.02,57.7,907.59,73.7,47.27,3.22,7.14,13.92,0.18,302.86,3.17,Secondary Runway 01,0.69,March,3,Monday,0,0,2020,2020-03-09,11.412,WNW
2020-03-09 00:59:00,74,0,0,1.6,13.21,19.65,10.04,0,14.28,41.49,73.22,703.08,87.95,57.35,23.09,65.35,13.82,0.12,302.86,3.1,Air Cargo,4.92,March,3,Monday,0,0,2020,2020-03-09,11.16,WNW
2020-03-09 00:59:00,15,0,418.68,1.55,16.15,11.37,11.69,0,12.68,42.83,69.24,279.81,86.03,54.07,0,0,13.58,0.03,302.5,3.04,Primary Runway,0,March,3,Monday,0,0,2020,2020-03-09,10.944,WNW
2020-03-09 00:59:00,15,0,464.23,1.56,8.79,18.85,17.05,0,6.05,43.2,59.8,571.94,75.14,45.52,0,0,12.15,0.13,302.5,3.04,Secondary Runway 02,0,March,3,Monday,0,0,2020,2020-03-09,10.944,WNW
2020-03-09 00:59:00,15,0,510.58,1.56,12.23,14.78,17.45,0,23.21,38.41,61.71,13.77,67.93,59.22,0,0,15.2,0,302.86,3.03,Fire Station,0,March,3,Monday,0,0,2020,2020-03-09,10.908,WNW
2020-03-09 00:59:00,15,0,432.75,1.56,13.25,19.14,13.73,0,11.89,43.65,53.69,463.32,67.62,42.41,0,0,13.15,0.08,302.5,3.04,Royal Terminal,0,March,3,Monday,0,0,2020,2020-03-09,10.944,WNW
2020-03-09 08:59:00,14,0,433.35,1.48,8.49,21.56,5.9,2.42,1.28,23.23,50.35,51236.22,62.77,44.18,0,0,26.34,4.93,335,3.79,Royal Terminal,0,March,3,Monday,0,8,2020,2020-03-09,13.644,NNW
2020-03-09 08:59:00,18,0,422.66,1.49,14.45,29.33,1.66,11.41,2.17,27.57,60.65,36150.97,73.53,47.99,4.22,4.22,25.46,3.15,335,3.79,Privet Aviation,4.17,March,3,Monday,0,8,2020,2020-03-09,13.644,NNW
2020-03-09 08:59:00,15,0,503.14,1.5,11.23,16.61,7.43,0,9.62,26.01,62.96,35196.6,71.96,59.83,0,0,24.33,3.79,335,3.79,Fire Station,0,March,3,Monday,0,8,2020,2020-03-09,13.644,NNW
2020-03-09 08:59:00,15,0,0,1.51,5.91,26.64,2.63,10.31,4.87,27.79,60.43,28838.61,74.78,45.76,1.11,2.87,23.26,3.52,334.29,3.81,Secondary Runway 01,0.24,March,3,Monday,0,8,2020,2020-03-09,13.716,NNW
2020-03-09 08:59:00,14,0,418.18,1.49,13.96,13.49,2.91,2.99,4.4,26.19,67.93,29833.72,87.18,46.88,0,0,24.59,4.05,335,3.79,Primary Runway,0,March,3,Monday,0,8,2020,2020-03-09,13.644,NNW
2020-03-09 08:59:00,15,0,487.44,1.52,8.64,23.54,4.88,36.99,9.9,25.43,57.83,53204.23,69.71,51.36,1.48,5.41,24.53,5.38,335,3.79,ATC Tower,0.29,March,3,Monday,0,8,2020,2020-03-09,13.644,NNW
2020-03-09 08:59:00,42,0,0,1.52,5.48,25.48,0.1,0.02,0.42,24.38,72.3,50419.73,87.74,54.38,10.09,27.89,23.5,4.07,335,3.79,Air Cargo,2.27,March,3,Monday,0,8,2020,2020-03-09,13.644,NNW
2020-03-09 08:59:00,15,0,447.42,1.51,2.99,19.46,7.25,0.4,0.13,27.7,59.72,24381.27,74.59,42.93,0,0,21.28,2.64,334.29,3.96,Secondary Runway 02,0,March,3,Monday,0,8,2020,2020-03-09,14.256,NNW
2020-03-09 16:59:00,15,0,423,1.57,13.79,20.26,21.42,0,12.81,24.06,57.84,6715.57,67.69,51.6,0,0,23.25,1.14,95.2,3.4,Royal Terminal,0,March,3,Monday,0,16,2020,2020-03-09,12.24,E
2020-03-09 16:59:00,38,0,0,1.56,12.63,21.91,8.96,5.44,11.58,28.72,73.11,926.15,88.44,58.88,9.19,25.47,19.02,0.05,101.2,2.78,Air Cargo,1.93,March,3,Monday,0,16,2020,2020-03-09,10.008,E
2020-03-09 16:59:00,15,0,0,1.54,10.61,24.07,12.04,2.15,8.28,25.97,62.41,1111.26,76.79,49.75,1.02,2.61,21.73,0.1,68.25,3.47,Secondary Runway 01,0.21,March,3,Monday,0,16,2020,2020-03-09,12.492,ENE
2020-03-09 16:59:00,15,0,452.6,1.54,7.41,18.3,14.27,0.01,2.78,28.05,62.64,719.39,78.31,46.18,0,0,18.82,0.07,68.25,3.35,Secondary Runway 02,0,March,3,Monday,0,16,2020,2020-03-09,12.06,ENE
2020-03-09 16:59:00,17,0,425.63,1.54,17.16,29.29,22.12,3.98,19.23,24.1,55.75,6708.19,67.95,44.09,3.96,3.96,24.59,1.36,79.43,3.31,Privet Aviation,3.91,March,3,Monday,0,16,2020,2020-03-09,11.916,E
2020-03-09 16:59:00,17,0,500.19,1.55,15.77,12.49,23.54,0,32.2,23.05,62.21,6026.95,68.55,59.23,0,0,23.67,1.19,28.25,3.02,Fire Station,0,March,3,Monday,0,16,2020,2020-03-09,10.872,NNE
2020-03-09 16:59:00,16,0,494.88,1.62,13.02,23.13,23.56,4.27,11.16,25.81,59.2,3308.6,69.03,53.05,1.62,5.64,21.32,0.42,75.14,3.38,ATC Tower,0.32,March,3,Monday,0,16,2020,2020-03-09,12.168,ENE
2020-03-09 16:59:00,15,0,415.88,1.53,14.3,10.92,17.55,4.69,16.48,25.2,68.31,8048.42,87.02,45.81,0,0,22.1,1.84,76.57,3.08,Primary Runway,0,March,3,Monday,0,16,2020,2020-03-09,11.088,ENE
2020-03-10 00:59:00,16,0,439.15,1.64,13.21,12.58,11.68,0,11.5,42.15,57.67,470.07,69.66,49.84,0,0,12.65,0.1,187.5,1.14,Royal Terminal,0,March,3,Tuesday,1,0,2020,2020-03-10,4.104,S
2020-03-10 00:59:00,16,0,425.71,1.67,15.36,5.75,10.5,1.15,12.55,39.4,68.15,250.35,83.73,53.99,0,0,13.78,0.03,171.43,1.16,Primary Runway,0,March,3,Tuesday,1,0,2020,2020-03-10,4.176,S
2020-03-10 00:59:00,44,0,0,1.71,15.88,12.8,7.96,7.42,14.96,39.33,75.15,716.51,89.01,65.23,10.6,31.5,14.75,0.16,171.43,1.16,Air Cargo,2.02,March,3,Tuesday,1,0,2020,2020-03-10,4.176,S
2020-03-10 00:59:00,19,0,432.74,1.64,13.17,16.88,11,3.33,14.99,42.27,59.88,330.03,72.82,50.54,4.6,4.6,13.74,0.02,187.5,1.14,Privet Aviation,4.55,March,3,Tuesday,1,0,2020,2020-03-10,4.104,S
2020-03-10 00:59:00,16,0,469.32,1.64,7.53,10.01,15.57,0.38,7.13,40.7,60.84,764.45,76.2,48.7,0,0,11.57,0.19,187.5,1.14,Secondary Runway 02,0,March,3,Tuesday,1,0,2020,2020-03-10,4.104,S
2020-03-10 00:59:00,16,0,0,1.63,11.18,17,15.49,1.29,3.8,39.67,64.58,999.79,78.76,51.56,1.75,5.32,13.84,0.22,170,1.16,Secondary Runway 01,0.32,March,3,Tuesday,1,0,2020,2020-03-10,4.176,S
2020-03-10 00:59:00,18,0,506.06,1.84,12.08,13,18.65,1.83,9.46,40.45,59.55,717.66,70.87,51.78,2.34,8.66,13.23,0.15,188.75,1.14,ATC Tower,0.41,March,3,Tuesday,1,0,2020,2020-03-10,4.104,S
